player_id,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,drop_percentage,dropped_passes,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,first_downs_receiving,first_downs_rushing,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_broken_tackles,receiving_touchdowns,receiving_yards,receiving_yards_after_catch,receiving_yards_after_catch_per_reception,receiving_yards_before_catch,receiving_yards_before_catch_per_reception,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_broken_tackle,receptions_per_game,rush_attempts,rush_attempts_per_broken_tackle,rush_attempts_per_game,rush_broken_tackles,rush_touchdowns,rush_yards,rush_yards_after_contact,rush_yards_after_contact_per_attempt,rush_yards_before_contact,rush_yards_before_contact_per_attempt,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception,year,id
AlleJo01,,,,,,10,27,,1995-01-16,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,16.0,16.0,6-3,,,,,,,,,,,,,,,,,,,Jonathan Allen,,,,,,,,,,RDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2020,36,WAS,,,,,,,,,,300,,,,,,,,,,0.0,,2020,AlleJo01 2020
AlleKy00,101.0,6.39,7.4,103.0,,1,,87,1996-03-08,,,60,120.0,,,74.5,,,,,,,,,,,,,,1,0.0,0.0,0.0,,4.0,4.0,6-3,1.1,120.0,,,1,,,,,,,,,52,,,,13,Kyle Allen,94.0,6.02,110.0,,69.0,4.6,4,610,7.0,,,,,,1-3-0,99.3,,,,,,,,,,,,,7,,1.8,,1,26,,,,,3.7,6.5,1,,90.0,0.0,,2020,,WAS,,,,7,,100.0,7,,,210,26,44,96.0,10.2,152.5,,,,3.7,0.0,,2020,AlleKy00 2020
AndeRy00,,,,,,1,3,,1994-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,6-2,,,,,,,,,,,,,,,,,,,Ryan Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,6,WAS,,,,,,,,,,255,,,,,,,,,,,,2020,AndeRy00 2020
ApkeTr00,,,,,,4,10,,1995-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,7.0,6-1,,,0.0,0.0,,,,,,,,0.0,,,,,,,Troy Apke,,,,2.0,,,,,,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,25,WAS,,,,,,,,,,205,,,,,,,,,,,0.0,2020,ApkeTr00 2020
BadeJe00,,,,,,,,,1994-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,5-11,,,,,,,,,,,,,,,,,,,Jeff Badet,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,0,,,,,0,,,,,,,,,,,,2020,,WAS,,,1,,,,,,,182,,,,,,,,,,,,2020,BadeJe00 2020
BarbPe01,,,,,,1,,,1994-06-27,,57.1,,,,,,,,,,,,,,,,,,,0,,,,,16.0,2.0,5-11,,,,,,,,,,,,,,,,,7,15,Peyton Barber,,,,,,,,,,,,,,,,,,0,12,,,,,0.8,3.0,4,,0.3,94,,5.9,,4,258,,,,,2.7,16.1,4,,,,,2020,,WAS,,,7,,,,98,,,225,270,,,,,,,,2.8,,,2020,BarbPe01 2020
BaugMa02,,,,,,0,,,1994-12-09,,100.0,,,,,,,,,,,,,,,,,,,0,,,,,8.0,1.0,6-4,,,,,,,,,,,,,,,,,2,,Marcus Baugh,,,,,,,,,,,,,,,,,,0,2,,,,,0.3,2.0,1,,0.1,,,,,,,,,,,,,0,,,,,2020,,WAS,,,1,,,,1,,,245,2,,,,,,,,2.0,,,2020,BaugMa02 2020
BostJo00,,,,,,9,57,,1991-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,6-1,,,1.0,0.0,,,,,,,,0.0,,,,,,,Jonathan Bostic,,,,3.0,,,,,,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2020,61,WAS,,,,,,,,,,245,,,,,,,,,,,0.0,2020,BostJo00 2020
BostJo00,,,,,,9,57,,1991-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,6-1,,,1.0,0.0,,,,,,,,0.0,,,,,,,Jonathan Bostic,,,,3.0,,,,,,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2020,61,WAS,,,,,,,,,,245,,,,,,,,,,,0.0,2020,BostJo00 2020
BostJo00,,,,,,9,57,,1991-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,6-1,,,1.0,0.0,,,,,,,,0.0,,,,,,,Jonathan Bostic,,,,3.0,,,,,,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2020,61,WAS,,,,,,,,,,245,,,,,,,,,,,0.0,2020,BostJo00 2020
ChriGe01,,,,,,2,,,1996-09-10,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,6.0,6.0,6-6,,,,,,,,,,,,,,,,,,,Geron Christian,,,,,,,,,,lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,WAS,,,,,,,,,,315,,,,,,,,,,0.0,,2020,ChriGe01 2020
CollLa00,,,,,,3,17,,1994-01-10,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,7.0,7.0,6-0,,,1,0,,,,,,,,1,,,,,,,Landon Collins,,,,1,,,,,,ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2020,24,WAS,,,,,,,,,,218,,,,,,,,,,0,1,2020,CollLa00 2020
CurlKa00,,,,,,6,25,,1999-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,11.0,6-1,,,3,1,,,,,,,,76,,,,,,,Kamren Curl,,,,4,,,,,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2020,63,WAS,,,,,,,,,,206,,,,,,,,,,,88,2020,CurlKa00 2020
DarbRo00,,,,,,7,12,,1994-01-02,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,16.0,16.0,5-11,,,0,0,,,,,,,,0,,,,,,,Ronald Darby,,,,16,,,,,,RCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,43,WAS,,,,,,,,,,193,,,,,,,,,,0.0,0,2020,DarbRo00 2020
DaviTh20,,,,,,1.0,1.0,,1983-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,6-1,,,0.0,0.0,,,,,,,,0.0,,,,,,,Thomas Davis,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,5.0,WAS,,,,,,,,,,235,,,,,,,,,,,0.0,2020,DaviTh20 2020
EverDe01,,,,,,3,8,,1992-02-22,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,11.0,6.0,6-0,,,0.0,0.0,,,,,,,,0.0,,,,,,,Deshazor Everett,,,,4.0,,,,,,fs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,23,WAS,,,,,,,,,,203,,,,,,,,,,0.0,0.0,2020,EverDe01 2020
FostRo01,,,,,,0,,,1994-05-07,,33.3,,,,,,,,,,,,,,,,,,,0,,,,,4.0,2.0,6-2,,,,,,,,,,,,,,,,,28,,Robert Foster,,,,,,,,,,,,,,,,,,0,37,,,,,9.3,18.5,2,,0.5,,,,,,,,,,,,,0,,,,,2020,,WAS,,,6,,,,2,,,196,37,,,,,,,,18.5,,,2020,FostRo01 2020
FullKe00,,,,,,7,12,,1995-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,5-11,,,4,0,,,,,,,,0,,,,,,,Kendall Fuller,,,,11,,,,,,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,38,WAS,,,,,,,,,,198,,,,,,,,,,,0,2020,FullKe00 2020
GandAn00,,,,,,0,,,1998-04-11,,14.3,,,,,,,,,,,,,,,,,,,0,,,,,6.0,2.0,6-4,,,,,,,,,,,,,,,,,3,22,Antonio Gandy-Golden,,,,,,,,,,,,,,,,,,0,3,,,,,0.5,3.0,1,,0.2,1,,0.2,,0,22,,,,,22.0,3.7,0,,,,,2020,,WAS,,,7,,,,2,,,223,25,,,,,,,,12.5,,,2020,GandAn00 2020
GarnJo00,,,,,,0,,,1994-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,6-5,,,,,,,,,,,,,,,,,,,Joshua Garnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,WAS,,,,,,,,,,305,,,,,,,,,,,,2020,GarnJo00 2020
GibsAn00,,,,,,5,,,1998-06-23,,81.8,,,,,,,,,,,,,,,,,,,2,,,,,14.0,10.0,6-2,,,,,,,,,,,,,,,,,40,40,Antonio Gibson,,,,,,,,,,RB,,,,,,,,0,247,,,,,17.6,6.9,36,,2.6,170,,12.1,,11,795,,,,,4.7,56.8,11,,,,,2020,,WAS,,,44,,,,206,,,220,1042,,,,,,,,5.1,,,2020,GibsAn00 2020
DionSh00,,,,,,3,7,,1995-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,6-0,,,,,,,,,,,,,,,,,,,Shaun Dion Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,14,WAS,,,,,,,,,,235,,,,,,,,,,,,2020,DionSh00 2020
HaskDw00,73.0,4.15,5.1,73.0,,0,,241,1997-05-03,,,148,87.0,,,31.0,,,,,,,,,,,1,,,6,0,2,-7,1,7.0,6.0,6-4,2.9,88.0,,,7,,,,,,,,,50,,,,19,Dwayne Haskins,74.0,4.97,75.0,,61.4,2.1,5,1439,6.0,qb,,,,,1-5-0,73.0,,,,,,,,,,,,,20,,2.9,,1,46,,,,,2.3,6.6,1,,88.0,0.0,,2020,,WAS,,,,20,,75.0,20,,,230,46,141,75.0,9.7,205.6,,,,2.3,-7,,2020,HaskDw00 2020
HeinTa00,,7.5,8.3,,,0,,19,1993-03-15,,,12,,,,48.3,,,,,,,,,,,,,,0,,,,,1.0,0.0,6-1,0.0,,,,0,,,,,,,,,29,,,,12,Taylor Heinicke,,6.5,,,63.2,5.3,1,137,7.2,,,,,,,102.3,,,,,,,,,,,,,3,,3.0,,0,22,,,,,7.3,22.0,0,,,,,2020,,WAS,,,,1,,,3,,,210,22,7,,11.4,137.0,,,,7.3,,,2020,HeinTa00 2020
HemiTe00,,,,,,0,,,1993-07-30,,50.0,,,,,,,,,,,,,,,,,,,0,,,,,8.0,0.0,6-5,,,,,,,,,,,,,,,,,10,,Temarrick Hemingway,,,,,,,,,,,,,,,,,,0,10,,,,,1.3,10.0,1,,0.1,,,,,,,,,,,,,0,,,,,2020,,WAS,,,2,,,,1,,,245,10,,,,,,,,10.0,,,2020,HemiTe00 2020
HolcCo00,,,,,,6,27,,1996-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,6-1,,,1,0,,,,,,,,0,,,,,,,Cole Holcomb,,,,1,,,,,,LLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2020,45,WAS,,,,,,,,,,240,,,,,,,,,,,0,2020,HolcCo00 2020
HopkDu00,,,,,,2,0.0,,1990-10-01,,,,,,,,93.8,32,30,79.4,34,27,4,2.0,,,,17,13,,,,,,16.0,0.0,6-2,,,,,,,,,,,51,,,,,,,,Dustin Hopkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1.0,WAS,8,7,,,,,,5,5,205,,,,,,,,,,,,2020,HopkDu00 2020
HudsKh00,,,,,,2,6,,1997-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,5-11,,,,,,,,,,,,,,,,,,,Khaleke Hudson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,8,WAS,,,,,,,,,,224,,,,,,,,,,,,2020,HudsKh00 2020
InmaDo00,,,,,,1,,,1989-01-31,,64.3,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,10.0,2.0,6-3,,,,,,,,,,,,,,,,,17,,Dontrelle Inman,,,,,,,,,,,,,,,,,,2,163,,,,,16.3,9.1,18,,1.8,,,,,,,,,,,,,2,,,0.0,,2020,,WAS,,,28,,,,18,,,205,163,,,,,,,,9.1,0.0,,2020,InmaDo00 2020
IoanMa01,,,,,,1,2,,1994-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Matthew Ioannidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,2020,5,WAS,,,,,,,,,,310,,,,,,,,,,,,2020,IoanMa01 2020
IoanMa01,,,,,,1,2,,1994-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Matthew Ioannidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,2020,5,WAS,,,,,,,,,,310,,,,,,,,,,,,2020,IoanMa01 2020
JohnDa09,,,,,576,1,1,,1995-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,5-9,,,,,,0.0,573.0,26.0,,,,,46.0,,,3.0,,,Danny Johnson,,,,,,,,,,,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,3,WAS,,,,,,,,,,190,,,,,,22.0,,3.0,,,,2020,JohnDa09 2020
KendMy00,,,,,,0,,,1990-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,5-11,,,,,,,,,,,,,,,,,,,Mychal Kendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,WAS,,,,,,,,,,240,,,,,,,,,,,,2020,KendMy00 2020
KerrRy00,,,,,,3,8,,1988-08-16,,,,,,,,,,,,,,,,,,,,,0,0,1,6,,16.0,1.0,6-4,,,0,0,,,,,,,,0,,,,,,,Ryan Kerrigan,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,2020,9,WAS,,,,,,,,,,265,,,,,,,,,,6,0,2020,KerrRy00 2020
KunaJo00,,,,,,1,1,,1996-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Jordan Kunaszyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,2,WAS,,,,,,,,,,235,,,,,,,,,,,,2020,KunaJo00 2020
LawrDe02,,,,,,0,0.0,,1992-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6-2,,,,,,,,,,,,,,,,,,,Devaroe Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1.0,WAS,,,,,,,,,,295,,,,,,,,,,,,2020,LawrDe02 2020
LawrDe02,,,,,,0,0.0,,1992-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6-2,,,,,,,,,,,,,,,,,,,Devaroe Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1.0,WAS,,,,,,,,,,295,,,,,,,,,,,,2020,LawrDe02 2020
LawrDe02,,,,,,0,0.0,,1992-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6-2,,,,,,,,,,,,,,,,,,,Devaroe Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1.0,WAS,,,,,,,,,,295,,,,,,,,,,,,2020,LawrDe02 2020
LukeCo00,,,,,,0,1,,1995-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5-11,,,,,,,,,,,,,,,,,,,Cole Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,0,WAS,,,,,,,,,,200,,,,,,,,,,,,2020,LukeCo00 2020
LukeCo00,,,,,,0,1,,1995-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5-11,,,,,,,,,,,,,,,,,,,Cole Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,0,WAS,,,,,,,,,,200,,,,,,,,,,,,2020,LukeCo00 2020
McKiJ.00,,,,,,5,,,1993-08-15,,72.7,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,16.0,7.0,5-10,,,,,,,,,,,,,,,,,29,17,J.D. McKissic,,,,,,,,,,rb,,,,,,,,2,589,,,,,36.8,7.4,80,,5.0,85,,5.3,,1,365,,,,,4.3,22.8,3,,,0.0,,2020,,WAS,,,110,,,,165,,,195,954,,,,,,,,5.8,0.0,,2020,McKiJ.00 2020
McLaTe00,,,,,,6,,,1995-09-15,,64.9,,,,,,,,,,,,,,,,,,,1,0,0,0,,15.0,15.0,6-0,,,,,,,,,,,,,,,,,68,27.0,Terry McLaurin,,,,,,,,,,WR,,,,,,,,4,1118,,,,,74.5,12.9,87,,5.8,2.0,,0.1,,0.0,30.0,,,,,15.0,2.0,4,,,0.0,,2020,,WAS,,,134,,,,89,,,210,1148,,,,,,,,12.9,0,,2020,McLaTe00 2020
MoreFa00,,,,,,2,2,,1994-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,6-0,,,2,0,,,,,,,,0,,,,,,,Fabian Moreau,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,7,WAS,,,,,,,,,,204,,,,,,,,,,,0,2020,MoreFa00 2020
MoreJi00,,,,,,3,11,,1995-08-26,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,16.0,5.0,5-11,,,1,0,,,,,,,,32,,,,,,,Jimmy Moreland,,,,1,,,,,,db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,2020,33,WAS,,,,,,,,,,182,,,,,,,,,,0.0,32,2020,MoreJi00 2020
MoseMo00,,,,,,7,,,1991-03-03,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,16.0,16.0,6-6,,,,,,,,,,,,,,,,,,,Morgan Moses,,,,,,,,,,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,WAS,,,,,,,,,,330,,,,,,,,,,0.0,,2020,MoseMo00 2020
NorrJa00,,,,,,1,0,,1993-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,6-1,,,,,,,,,,,,,,,,,,,Jared Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,3,WAS,,,,,,,,,,238,,,,,,,,,,,,2020,NorrJa00 2020
OrchNa00,,,,,,0,2,,1993-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Nate Orchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,0,WAS,,,,,,,,,,251,,,,,,,,,,,,2020,OrchNa00 2020
PaynDa00,,,,,,10,27,,1997-05-27,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,0.0,,16.0,16.0,6-3,,,1,0,,,,,,,,0,,,,,,,Daron Payne,,,,4,,,,,,LDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2020,27,WAS,,,,,,,,,,320,,,,,,,,,,0.0,0,2020,PaynDa00 2020
PierKe00,,,,,,6,20,,1991-10-07,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,13.0,11.0,6-0,,,0.0,0.0,,,,,,,,0.0,,,,,,,Kevin Pierre-Louis,,,,2.0,,,,,,RLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,36,WAS,,,,,,,,,,231,,,,,,,,,,0.0,0.0,2020,PierKe00 2020
ReavJe00,,,,,,2,10.0,,1996-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,5-11,,,1.0,0.0,,,,,,,,0.0,,,,,,,Jeremy Reaves,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,15.0,WAS,,,,,,,,,,205,,,,,,,,,,,0.0,2020,ReavJe00 2020
RoulCh00,,,,,,7,,,1993-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,6-4,,,,,,,,,,,,,,,,,,,Chase Roullier,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,WAS,,,,,,,,,,312,,,,,,,,,,,,2020,RoulCh00 2020
RoulCh00,,,,,,7,,,1993-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,6-4,,,,,,,,,,,,,,,,,,,Chase Roullier,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,WAS,,,,,,,,,,312,,,,,,,,,,,,2020,RoulCh00 2020
SchwWe00,,,,,,6,,,1993-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,13.0,6-5,,,,,,,,,,,,,,,,,,,Wes Schweitzer,,,,,,,,,,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,WAS,,,,,,,,,,314,,,,,,,,,,,,2020,SchwWe00 2020
SettTi00,,,,,,3,7,,1997-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,6-3,,,,,,,,,,,,,,,,,,,Tim Settle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,2020,12,WAS,,,,,,,,,,308,,,,,,,,,,,,2020,SettTi00 2020
SettTi00,,,,,,3,7,,1997-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,6-3,,,,,,,,,,,,,,,,,,,Tim Settle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,2020,12,WAS,,,,,,,,,,308,,,,,,,,,,,,2020,SettTi00 2020
SimsCa00,,,,,,3,0.0,,1996-01-06,,66.7,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,,16.0,10.0,6-5,,,,,,,,,,,,,,,,,50,5.0,Cam Sims,,,,,,,,,,WR,,,,,,,,1,477,,,,,29.8,14.9,32,,2.0,1.0,,0.1,,0.0,5.0,,,,,5.0,0.3,1,,,0.0,,2020,4.0,WAS,,,48,,,,33,,,215,482,,,,,,,,14.6,0.0,,2020,SimsCa00 2020
SimsSt00,,,,,485,2,,,1997-03-31,,73.0,,,,,,,,,,,,,,,,,,,5,0,3,0,,12.0,2.0,5-10,,,,,,0,42,3,,,,,20,,,22,30,18,Steven Sims,,,,,,,,,,,0,160,24,,,,,1,265,,,,,22.1,9.8,27,,2.3,1,,0.1,,0,18,,,,,18.0,1.5,1,,,0.0,,2020,,WAS,,,37,,,,28,,,176,283,,,,,14.0,,6.7,10.1,0,,2020,SimsSt00 2020
SmitAl03,76.0,4.39,5.3,76.0,,0.0,,252.0,1984-05-07,,,168.0,110.0,,,34.8,,,,,,,,,,,1.0,,,2.0,0.0,2.0,-4.0,1.0,8.0,6.0,6-4,3.2,83.0,,,8.0,,,,,,,,,68.0,,,,5.0,Alex Smith,80.0,5.27,82.0,,66.7,2.4,6.0,1582.0,6.3,QB,,,,,5-1-0,78.5,,,,,,,,,,,,,10.0,,1.3,,0.0,3.0,,,,,0.3,0.4,0.0,,85.0,0.0,,2020,,WAS,,,,22.0,,78.0,10.0,,,213,3.0,139.0,81.0,9.4,197.8,,,,0.3,-4.0,,2020,SmitAl03 2020
SmitJa08,,,,,,2,2,,1997-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,6-4,,,,,,,,,,,,,,,,,,,James Smith-Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,2020,8,WAS,,,,,,,,,,265,,,,,,,,,,,,2020,SmitJa08 2020
SpriJe00,,,,,,0,1.0,,1994-08-10,,33.3,,,,,,,,,,,,,,,,,,,0,,,,,16.0,6.0,6-5,,,,,,,,,,,,,,,,,6,,Jeremy Sprinkle,,,,,,,,,,TE,,,,,,,,0,6,,,,,0.4,6.0,1,,0.1,,,,,,,,,,,,,0,,,0.0,,2020,5.0,WAS,,,3,,,,1,,,255,6,,,,,,,,6.0,,,2020,SpriJe00 2020
SpriJe00,,,,,,0,1.0,,1994-08-10,,33.3,,,,,,,,,,,,,,,,,,,0,,,,,16.0,6.0,6-5,,,,,,,,,,,,,,,,,6,,Jeremy Sprinkle,,,,,,,,,,TE,,,,,,,,0,6,,,,,0.4,6.0,1,,0.1,,,,,,,,,,,,,0,,,0.0,,2020,5.0,WAS,,,3,,,,1,,,255,6,,,,,,,,6.0,,,2020,SpriJe00 2020
StroGr00,,,,,-2.0,0,,,1996-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,6-0,,,,,,,,,,,,,,,,1.0,,,Greg Stroman,,,,,,,,,,,0.0,-2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,WAS,,,,,,,,,,182,,,,,,,,-1.0,,,,2020,StroGr00 2020
SundNi00,,,,,,1,0.0,,1987-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-1,,,,,,,,,,,,,,,,,,,Nick Sundberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1.0,WAS,,,,,,,,,,254,,,,,,,,,,,,2020,SundNi00 2020
